session_uid|sched_start|start_actual|len_min|setting|session_state|session_label|org_name|program_name|group_size|n_present|n_absent|subject|tutor_uid|tutor_ok|session_notes|skill_list|student_uid|roster_state|present_flag|join_ts|leave_ts|mins_attended|school_uid|school_name|grade_level|section_label|course_name|exported_at|funding_code
efb2e602-601a-4190-8025-33d3147d2d9b|01/21/2026 15:35|01/21/2026 15:36|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 3:35pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|61ad4c0e-169d-4052-a6ea-baf7faa88419|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"||eccfdcd9-8aec-4981-a5c6-49f2076a3aac|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|ALGEBRA I - PRICE - 7|Algebra I|2026-02-04 06:00:00|T1-A
efb2e602-601a-4190-8025-33d3147d2d9b|01/21/2026 15:35|01/21/2026 15:36|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 3:35pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|61ad4c0e-169d-4052-a6ea-baf7faa88419|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"||41b03348-cb64-4729-8a88-eea5fa068cc0|ACCEPTED|1|01/21/2026 15:39|01/21/2026 16:03|24.0|8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|ALGEBRA I - PRICE - 7|Algebra I|2026-02-04 06:00:00|T1-A
7c7b7359-52e7-447e-a193-8bb2532109ad|01/23/2026 15:35|01/23/2026 15:37|30|ONLINE|MISSED|Kettlewick - 9th Grade - 3:35pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|0|2|MATH|61ad4c0e-169d-4052-a6ea-baf7faa88419|1|||eccfdcd9-8aec-4981-a5c6-49f2076a3aac|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|ALGEBRA I - PRICE - 7|Algebra I|2026-02-04 06:00:00|T2
7c7b7359-52e7-447e-a193-8bb2532109ad|01/23/2026 15:35|01/23/2026 15:37|30|ONLINE|MISSED|Kettlewick - 9th Grade - 3:35pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|0|2|MATH|61ad4c0e-169d-4052-a6ea-baf7faa88419|1|||41b03348-cb64-4729-8a88-eea5fa068cc0|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|ALGEBRA I - PRICE - 7|Algebra I|2026-02-04 06:00:00|T1-A
3bf6a1d5-b344-4507-a6ef-157cc367c7de|01/30/2026 15:35|01/30/2026 15:37|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 3:35pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|2|0|MATH|61ad4c0e-169d-4052-a6ea-baf7faa88419|1||7.6(H) Solve problems using data represented in dot plots|eccfdcd9-8aec-4981-a5c6-49f2076a3aac|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|ALGEBRA I - PRICE - 7|Algebra I|2026-02-04 06:00:00|T2
3bf6a1d5-b344-4507-a6ef-157cc367c7de|01/30/2026 15:35|01/30/2026 15:37|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 3:35pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|2|0|MATH|61ad4c0e-169d-4052-a6ea-baf7faa88419|1||7.6(H) Solve problems using data represented in dot plots|41b03348-cb64-4729-8a88-eea5fa068cc0|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|ALGEBRA I - PRICE - 7|Algebra I|2026-02-04 06:00:00|T2
ca47c847-ac86-4530-be10-88c39c2edfdb|01/07/2026 16:20|01/07/2026 16:20|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"|6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|79b85cd3-4edc-4cd3-b48f-c1bf223d43e0|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-02-04 06:00:00|T1-B
ca47c847-ac86-4530-be10-88c39c2edfdb|01/07/2026 16:20|01/07/2026 16:20|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"|6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|60220d05-29d0-4543-a79b-6c6763b31821|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-02-04 06:00:00|T1-B
d90fe852-cc85-4cd5-89aa-1455ebcab050|01/09/2026 16:20|01/09/2026 16:18|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed ratio tables and finished the practice packet."";"|6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|79b85cd3-4edc-4cd3-b48f-c1bf223d43e0|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-02-04 06:00:00|T2
d90fe852-cc85-4cd5-89aa-1455ebcab050|01/09/2026 16:20|01/09/2026 16:18|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed ratio tables and finished the practice packet."";"|6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|60220d05-29d0-4543-a79b-6c6763b31821|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-02-04 06:00:00|
25c54094-ccaf-4537-81d7-e406de0a288b|01/14/2026 16:20|01/14/2026 16:22|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1||8.5(G) Identify functions using ordered pairs, tables, and graphs|79b85cd3-4edc-4cd3-b48f-c1bf223d43e0|ACCEPTED|1|01/14/2026 16:25|01/14/2026 16:55|30.0|8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-02-04 06:00:00|T1-B
25c54094-ccaf-4537-81d7-e406de0a288b|01/14/2026 16:20|01/14/2026 16:22|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1||8.5(G) Identify functions using ordered pairs, tables, and graphs|60220d05-29d0-4543-a79b-6c6763b31821|ACCEPTED|1|01/14/2026 16:23|01/14/2026 16:51|28.0|8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-02-04 06:00:00|T1-B
4fb938fb-9079-4e4d-bb53-1414751980c9|01/16/2026 16:20|01/16/2026 16:18|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed ratio tables and finished the practice packet."";"|7.6(H) Solve problems using data represented in dot plots, A.2(C) Write linear equations given a point and a slope, 6.10(A) Model and solve one-variable, one-step equations|79b85cd3-4edc-4cd3-b48f-c1bf223d43e0|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-02-04 06:00:00|T1-A
4fb938fb-9079-4e4d-bb53-1414751980c9|01/16/2026 16:20|01/16/2026 16:18|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed ratio tables and finished the practice packet."";"|7.6(H) Solve problems using data represented in dot plots, A.2(C) Write linear equations given a point and a slope, 6.10(A) Model and solve one-variable, one-step equations|60220d05-29d0-4543-a79b-6c6763b31821|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-02-04 06:00:00|
7a2e3377-df1b-4ab3-8b4f-6c138a8f6d0d|01/21/2026 16:20|01/21/2026 16:21|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"||79b85cd3-4edc-4cd3-b48f-c1bf223d43e0|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-02-04 06:00:00|T1-B
7a2e3377-df1b-4ab3-8b4f-6c138a8f6d0d|01/21/2026 16:20|01/21/2026 16:21|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"||60220d05-29d0-4543-a79b-6c6763b31821|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-02-04 06:00:00|T1-A
d330719c-a048-4afe-8db3-890c10d19e81|01/23/2026 16:20|01/23/2026 16:18|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"||79b85cd3-4edc-4cd3-b48f-c1bf223d43e0|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-02-04 06:00:00|T1-B
d330719c-a048-4afe-8db3-890c10d19e81|01/23/2026 16:20|01/23/2026 16:18|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"||60220d05-29d0-4543-a79b-6c6763b31821|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-02-04 06:00:00|
6619b359-8d42-4d5c-8b41-7e8551091e08|01/28/2026 16:20|01/28/2026 16:18|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"||79b85cd3-4edc-4cd3-b48f-c1bf223d43e0|ACCEPTED|1|01/28/2026 16:19|01/28/2026 16:49|30.0|8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-02-04 06:00:00|T1-B
6619b359-8d42-4d5c-8b41-7e8551091e08|01/28/2026 16:20|01/28/2026 16:18|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"||60220d05-29d0-4543-a79b-6c6763b31821|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-02-04 06:00:00|T2
d645ec6c-b60d-45ed-b459-5903d89fdc72|01/30/2026 16:20|01/30/2026 16:20|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"||79b85cd3-4edc-4cd3-b48f-c1bf223d43e0|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-02-04 06:00:00|T1-B
d645ec6c-b60d-45ed-b459-5903d89fdc72|01/30/2026 16:20|01/30/2026 16:20|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"||60220d05-29d0-4543-a79b-6c6763b31821|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-02-04 06:00:00|T2
dd27b38f-9deb-419a-a5c0-95935e72f6ee|01/07/2026 16:20|01/07/2026 16:22|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed ratio tables and finished the practice packet."";"||f3eb2cbb-492e-4a29-8ddc-20e48bc263d5|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-02-04 06:00:00|
dd27b38f-9deb-419a-a5c0-95935e72f6ee|01/07/2026 16:20|01/07/2026 16:22|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed ratio tables and finished the practice packet."";"||a7832fcc-8472-420f-945d-4d3e9d70c8c8|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-02-04 06:00:00|T1-A
f17620e4-620e-4a44-b52b-c1043702098c|01/09/2026 16:20|01/09/2026 16:20|30|ONLINE|MISSED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|0|2|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|||f3eb2cbb-492e-4a29-8ddc-20e48bc263d5|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-02-04 06:00:00|T2
f17620e4-620e-4a44-b52b-c1043702098c|01/09/2026 16:20|01/09/2026 16:20|30|ONLINE|MISSED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|0|2|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|||a7832fcc-8472-420f-945d-4d3e9d70c8c8|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-02-04 06:00:00|T2
5093650d-8c23-492b-870a-652f4ff3cb60|01/14/2026 16:20|01/14/2026 16:18|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||f3eb2cbb-492e-4a29-8ddc-20e48bc263d5|ACCEPTED|1|01/14/2026 16:24|01/14/2026 16:48|24.0|8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-02-04 06:00:00|T1-B
5093650d-8c23-492b-870a-652f4ff3cb60|01/14/2026 16:20|01/14/2026 16:18|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||a7832fcc-8472-420f-945d-4d3e9d70c8c8|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-02-04 06:00:00|T1-A
cc5a1e4f-6896-4096-b160-a3ada06df079|01/16/2026 16:20|01/16/2026 16:20|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||f3eb2cbb-492e-4a29-8ddc-20e48bc263d5|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-02-04 06:00:00|T2
cc5a1e4f-6896-4096-b160-a3ada06df079|01/16/2026 16:20|01/16/2026 16:20|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||a7832fcc-8472-420f-945d-4d3e9d70c8c8|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-02-04 06:00:00|T2
8ca9d2d5-e9c9-422f-8f99-d907147386c1|01/21/2026 16:20|01/21/2026 16:21|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|||f3eb2cbb-492e-4a29-8ddc-20e48bc263d5|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-02-04 06:00:00|T1-A
8ca9d2d5-e9c9-422f-8f99-d907147386c1|01/21/2026 16:20|01/21/2026 16:21|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|||a7832fcc-8472-420f-945d-4d3e9d70c8c8|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-02-04 06:00:00|
0d407955-af04-4e42-8c01-c30dc96cd0e4|01/23/2026 16:20|01/23/2026 16:18|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|7.6(H) Solve problems using data represented in dot plots, 6.10(A) Model and solve one-variable, one-step equations, A.2(C) Write linear equations given a point and a slope|f3eb2cbb-492e-4a29-8ddc-20e48bc263d5|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-02-04 06:00:00|
0d407955-af04-4e42-8c01-c30dc96cd0e4|01/23/2026 16:20|01/23/2026 16:18|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|7.6(H) Solve problems using data represented in dot plots, 6.10(A) Model and solve one-variable, one-step equations, A.2(C) Write linear equations given a point and a slope|a7832fcc-8472-420f-945d-4d3e9d70c8c8|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-02-04 06:00:00|T2
f7238577-0b52-4d94-8c33-b02736ce0276|01/30/2026 16:20|01/30/2026 16:20|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|||f3eb2cbb-492e-4a29-8ddc-20e48bc263d5|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-02-04 06:00:00|
f7238577-0b52-4d94-8c33-b02736ce0276|01/30/2026 16:20|01/30/2026 16:20|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|||a7832fcc-8472-420f-945d-4d3e9d70c8c8|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-02-04 06:00:00|
8a0ac596-44c0-49c7-8068-8e38a1fe4b9d|01/06/2026 14:50|01/06/2026 14:49|30|IN PERSON|COMPLETED|Kettlewick - 8th Grade - 2:50pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick (In Person)|4|3|1|MATH|1ce3a0b2-cbf8-4a45-aea2-5bc06c566e59|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"|6.10(A) Model and solve one-variable, one-step equations|e0baf87e-9930-491d-ab3e-5c99f8707892|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - PRICE - 3|MATH 08|2026-02-04 06:00:00|T1-B
8a0ac596-44c0-49c7-8068-8e38a1fe4b9d|01/06/2026 14:50|01/06/2026 14:49|30|IN PERSON|COMPLETED|Kettlewick - 8th Grade - 2:50pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick (In Person)|4|3|1|MATH|1ce3a0b2-cbf8-4a45-aea2-5bc06c566e59|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"|6.10(A) Model and solve one-variable, one-step equations|29f6677f-b463-453c-be2b-39dda08b60c2|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - PRICE - 3|MATH 08|2026-02-04 06:00:00|T2
8a0ac596-44c0-49c7-8068-8e38a1fe4b9d|01/06/2026 14:50|01/06/2026 14:49|30|IN PERSON|COMPLETED|Kettlewick - 8th Grade - 2:50pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick (In Person)|4|3|1|MATH|1ce3a0b2-cbf8-4a45-aea2-5bc06c566e59|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"|6.10(A) Model and solve one-variable, one-step equations|7182ab2b-5fe2-4b7c-aa9a-af29643d05e0|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - PRICE - 3|MATH 08|2026-02-04 06:00:00|T1-A
8a0ac596-44c0-49c7-8068-8e38a1fe4b9d|01/06/2026 14:50|01/06/2026 14:49|30|IN PERSON|COMPLETED|Kettlewick - 8th Grade - 2:50pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick (In Person)|4|3|1|MATH|1ce3a0b2-cbf8-4a45-aea2-5bc06c566e59|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"|6.10(A) Model and solve one-variable, one-step equations|828436ad-ff4b-4f63-9999-52eff1095e95|ACCEPTED|1|01/06/2026 14:52|01/06/2026 15:18|26.0|8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - PRICE - 3|MATH 08|2026-02-04 06:00:00|T2
1eb516ce-0642-403e-ba8c-49a6bde360ee|01/08/2026 14:50|01/08/2026 14:52|30|IN PERSON|COMPLETED|Kettlewick - 8th Grade - 2:50pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick (In Person)|4|3|1|MATH|1ce3a0b2-cbf8-4a45-aea2-5bc06c566e59|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|6.10(A) Model and solve one-variable, one-step equations, 8.8(C) Model and solve equations with variables on both sides, 6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|e0baf87e-9930-491d-ab3e-5c99f8707892|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - PRICE - 3|MATH 08|2026-02-04 06:00:00|
1eb516ce-0642-403e-ba8c-49a6bde360ee|01/08/2026 14:50|01/08/2026 14:52|30|IN PERSON|COMPLETED|Kettlewick - 8th Grade - 2:50pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick (In Person)|4|3|1|MATH|1ce3a0b2-cbf8-4a45-aea2-5bc06c566e59|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|6.10(A) Model and solve one-variable, one-step equations, 8.8(C) Model and solve equations with variables on both sides, 6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|29f6677f-b463-453c-be2b-39dda08b60c2|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - PRICE - 3|MATH 08|2026-02-04 06:00:00|T1-B
