session_uid|sched_start|start_actual|len_min|setting|session_state|session_label|org_name|program_name|group_size|n_present|n_absent|subject|tutor_uid|tutor_ok|session_notes|skill_list|student_uid|roster_state|present_flag|join_ts|leave_ts|mins_attended|school_uid|school_name|grade|section_label|course_name|exported_at
8db1ffab-5aa7-4ada-ba3b-2c2a49c68ade|12/03/2025 16:05|12/03/2025 16:04|30|ONLINE|COMPLETED|Kettlewick - 8th Grade - 4:05pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|4|3|1|MATH|809f7570-94af-4eb1-8848-1a5eff0bf6a9|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"|8.8(C) Model and solve equations with variables on both sides, 7.3B Write equations to represent proportional relationships, 6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|1f752d13-2181-44a9-8e75-5a9809c8df50|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - FONTAINE - 2|MATH 08|2026-01-05 06:00:00
e2dbaa17-2be3-496e-83b5-f509840e9b4b|12/12/2025 16:05|12/12/2025 16:03|30|ONLINE|COMPLETED|Kettlewick - 8th Grade - 4:05pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|4|2|2|MATH|809f7570-94af-4eb1-8848-1a5eff0bf6a9|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"|A.2(C) Write linear equations given a point and a slope, 6.10(A) Model and solve one-variable, one-step equations|be92397c-4174-4fae-aa30-0218f5eddb5a|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - FONTAINE - 2|MATH 08|2026-01-05 06:00:00
e2dbaa17-2be3-496e-83b5-f509840e9b4b|12/12/2025 16:05|12/12/2025 16:03|30|ONLINE|COMPLETED|Kettlewick - 8th Grade - 4:05pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|4|2|2|MATH|809f7570-94af-4eb1-8848-1a5eff0bf6a9|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"|A.2(C) Write linear equations given a point and a slope, 6.10(A) Model and solve one-variable, one-step equations|cf830f94-33e5-4b34-b7a8-d597c144aa12|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - FONTAINE - 2|MATH 08|2026-01-05 06:00:00
e2dbaa17-2be3-496e-83b5-f509840e9b4b|12/12/2025 16:05|12/12/2025 16:03|30|ONLINE|COMPLETED|Kettlewick - 8th Grade - 4:05pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|4|2|2|MATH|809f7570-94af-4eb1-8848-1a5eff0bf6a9|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"|A.2(C) Write linear equations given a point and a slope, 6.10(A) Model and solve one-variable, one-step equations|abd21395-f9ab-43b2-9595-cad81c3188c4|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - FONTAINE - 2|MATH 08|2026-01-05 06:00:00
e2dbaa17-2be3-496e-83b5-f509840e9b4b|12/12/2025 16:05|12/12/2025 16:03|30|ONLINE|COMPLETED|Kettlewick - 8th Grade - 4:05pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|4|2|2|MATH|809f7570-94af-4eb1-8848-1a5eff0bf6a9|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"|A.2(C) Write linear equations given a point and a slope, 6.10(A) Model and solve one-variable, one-step equations|1f752d13-2181-44a9-8e75-5a9809c8df50|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - FONTAINE - 2|MATH 08|2026-01-05 06:00:00
72862917-7d26-4921-89f6-693f4c402dec|12/17/2025 16:05|12/17/2025 16:05|30|ONLINE|COMPLETED|Kettlewick - 8th Grade - 4:05pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|4|4|0|MATH|809f7570-94af-4eb1-8848-1a5eff0bf6a9|1||A.2(C) Write linear equations given a point and a slope, 6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|be92397c-4174-4fae-aa30-0218f5eddb5a|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - FONTAINE - 2|MATH 08|2026-01-05 06:00:00
72862917-7d26-4921-89f6-693f4c402dec|12/17/2025 16:05|12/17/2025 16:05|30|ONLINE|COMPLETED|Kettlewick - 8th Grade - 4:05pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|4|4|0|MATH|809f7570-94af-4eb1-8848-1a5eff0bf6a9|1||A.2(C) Write linear equations given a point and a slope, 6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|cf830f94-33e5-4b34-b7a8-d597c144aa12|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - FONTAINE - 2|MATH 08|2026-01-05 06:00:00
72862917-7d26-4921-89f6-693f4c402dec|12/17/2025 16:05|12/17/2025 16:05|30|ONLINE|COMPLETED|Kettlewick - 8th Grade - 4:05pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|4|4|0|MATH|809f7570-94af-4eb1-8848-1a5eff0bf6a9|1||A.2(C) Write linear equations given a point and a slope, 6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|abd21395-f9ab-43b2-9595-cad81c3188c4|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - FONTAINE - 2|MATH 08|2026-01-05 06:00:00
72862917-7d26-4921-89f6-693f4c402dec|12/17/2025 16:05|12/17/2025 16:05|30|ONLINE|COMPLETED|Kettlewick - 8th Grade - 4:05pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|4|4|0|MATH|809f7570-94af-4eb1-8848-1a5eff0bf6a9|1||A.2(C) Write linear equations given a point and a slope, 6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|1f752d13-2181-44a9-8e75-5a9809c8df50|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - FONTAINE - 2|MATH 08|2026-01-05 06:00:00
4169897e-4e34-4ba1-b00d-8e42eb2448e0|12/19/2025 16:05|12/19/2025 16:05|30|ONLINE|COMPLETED|Kettlewick - 8th Grade - 4:05pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|4|3|1|MATH|809f7570-94af-4eb1-8848-1a5eff0bf6a9|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"||be92397c-4174-4fae-aa30-0218f5eddb5a|ACCEPTED|1|12/19/2025 16:13|12/19/2025 16:43|30.0|8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - FONTAINE - 2|MATH 08|2026-01-05 06:00:00
4169897e-4e34-4ba1-b00d-8e42eb2448e0|12/19/2025 16:05|12/19/2025 16:05|30|ONLINE|COMPLETED|Kettlewick - 8th Grade - 4:05pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|4|3|1|MATH|809f7570-94af-4eb1-8848-1a5eff0bf6a9|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"||cf830f94-33e5-4b34-b7a8-d597c144aa12|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - FONTAINE - 2|MATH 08|2026-01-05 06:00:00
4169897e-4e34-4ba1-b00d-8e42eb2448e0|12/19/2025 16:05|12/19/2025 16:05|30|ONLINE|COMPLETED|Kettlewick - 8th Grade - 4:05pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|4|3|1|MATH|809f7570-94af-4eb1-8848-1a5eff0bf6a9|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"||abd21395-f9ab-43b2-9595-cad81c3188c4|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - FONTAINE - 2|MATH 08|2026-01-05 06:00:00
4169897e-4e34-4ba1-b00d-8e42eb2448e0|12/19/2025 16:05|12/19/2025 16:05|30|ONLINE|COMPLETED|Kettlewick - 8th Grade - 4:05pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|4|3|1|MATH|809f7570-94af-4eb1-8848-1a5eff0bf6a9|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"||1f752d13-2181-44a9-8e75-5a9809c8df50|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|8|MATH 08 - FONTAINE - 2|MATH 08|2026-01-05 06:00:00
7b19118c-86ac-4b93-a5a2-5deb722878da|12/03/2025 15:35|12/03/2025 15:33|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 3:35pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|2|0|MATH|61ad4c0e-169d-4052-a6ea-baf7faa88419|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"|8.5(G) Identify functions using ordered pairs, tables, and graphs|eccfdcd9-8aec-4981-a5c6-49f2076a3aac|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|ALGEBRA I - PRICE - 7|Algebra I|2026-01-05 06:00:00
7b19118c-86ac-4b93-a5a2-5deb722878da|12/03/2025 15:35|12/03/2025 15:33|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 3:35pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|2|0|MATH|61ad4c0e-169d-4052-a6ea-baf7faa88419|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"|8.5(G) Identify functions using ordered pairs, tables, and graphs|41b03348-cb64-4729-8a88-eea5fa068cc0|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|ALGEBRA I - PRICE - 7|Algebra I|2026-01-05 06:00:00
601cf334-5f5c-4260-b833-ac7e88237f3e|12/05/2025 15:35|12/05/2025 15:33|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 3:35pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|61ad4c0e-169d-4052-a6ea-baf7faa88419|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"|6.10(A) Model and solve one-variable, one-step equations, A.2(C) Write linear equations given a point and a slope, 7.3B Write equations to represent proportional relationships|eccfdcd9-8aec-4981-a5c6-49f2076a3aac|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|ALGEBRA I - PRICE - 7|Algebra I|2026-01-05 06:00:00
601cf334-5f5c-4260-b833-ac7e88237f3e|12/05/2025 15:35|12/05/2025 15:33|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 3:35pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|61ad4c0e-169d-4052-a6ea-baf7faa88419|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"|6.10(A) Model and solve one-variable, one-step equations, A.2(C) Write linear equations given a point and a slope, 7.3B Write equations to represent proportional relationships|41b03348-cb64-4729-8a88-eea5fa068cc0|ACCEPTED|1|12/05/2025 15:34|12/05/2025 16:01|27.0|8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|ALGEBRA I - PRICE - 7|Algebra I|2026-01-05 06:00:00
4f487e9a-c614-4311-9bc8-45738eb7b240|12/10/2025 15:35|12/10/2025 15:34|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 3:35pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|61ad4c0e-169d-4052-a6ea-baf7faa88419|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"||eccfdcd9-8aec-4981-a5c6-49f2076a3aac|ACCEPTED|1|12/10/2025 15:37|12/10/2025 16:04|27.0|8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|ALGEBRA I - PRICE - 7|Algebra I|2026-01-05 06:00:00
4f487e9a-c614-4311-9bc8-45738eb7b240|12/10/2025 15:35|12/10/2025 15:34|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 3:35pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|61ad4c0e-169d-4052-a6ea-baf7faa88419|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"||41b03348-cb64-4729-8a88-eea5fa068cc0|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|ALGEBRA I - PRICE - 7|Algebra I|2026-01-05 06:00:00
38d11f0a-ea9f-410c-a029-a2c84c608b26|12/19/2025 15:35|12/19/2025 15:37|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 3:35pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|61ad4c0e-169d-4052-a6ea-baf7faa88419|1|||eccfdcd9-8aec-4981-a5c6-49f2076a3aac|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|ALGEBRA I - PRICE - 7|Algebra I|2026-01-05 06:00:00
38d11f0a-ea9f-410c-a029-a2c84c608b26|12/19/2025 15:35|12/19/2025 15:37|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 3:35pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|61ad4c0e-169d-4052-a6ea-baf7faa88419|1|||41b03348-cb64-4729-8a88-eea5fa068cc0|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|ALGEBRA I - PRICE - 7|Algebra I|2026-01-05 06:00:00
b6899d31-f399-496d-a2b1-e19db40f1a17|12/03/2025 16:20|12/03/2025 16:22|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems, 8.8(C) Model and solve equations with variables on both sides|79b85cd3-4edc-4cd3-b48f-c1bf223d43e0|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-01-05 06:00:00
b6899d31-f399-496d-a2b1-e19db40f1a17|12/03/2025 16:20|12/03/2025 16:22|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems, 8.8(C) Model and solve equations with variables on both sides|60220d05-29d0-4543-a79b-6c6763b31821|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-01-05 06:00:00
1f968818-bcc8-4489-bcc9-0597a4b8f736|12/05/2025 16:20|12/05/2025 16:22|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"|6.10(A) Model and solve one-variable, one-step equations, 6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|79b85cd3-4edc-4cd3-b48f-c1bf223d43e0|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-01-05 06:00:00
1f968818-bcc8-4489-bcc9-0597a4b8f736|12/05/2025 16:20|12/05/2025 16:22|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"|6.10(A) Model and solve one-variable, one-step equations, 6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|60220d05-29d0-4543-a79b-6c6763b31821|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-01-05 06:00:00
4ee7a97e-faa0-46c8-9f5a-a6844787c542|12/10/2025 16:20|12/10/2025 16:18|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"||79b85cd3-4edc-4cd3-b48f-c1bf223d43e0|ACCEPTED|1|12/10/2025 16:20|12/10/2025 16:47|27.0|8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-01-05 06:00:00
4ee7a97e-faa0-46c8-9f5a-a6844787c542|12/10/2025 16:20|12/10/2025 16:18|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"||60220d05-29d0-4543-a79b-6c6763b31821|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-01-05 06:00:00
f8507780-80aa-428c-a302-6376f785d48c|12/12/2025 16:20|12/12/2025 16:22|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems, 6.10(A) Model and solve one-variable, one-step equations, 7.6(H) Solve problems using data represented in dot plots|79b85cd3-4edc-4cd3-b48f-c1bf223d43e0|ACCEPTED|1|12/12/2025 16:22|12/12/2025 16:46|24.0|8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-01-05 06:00:00
f8507780-80aa-428c-a302-6376f785d48c|12/12/2025 16:20|12/12/2025 16:22|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems, 6.10(A) Model and solve one-variable, one-step equations, 7.6(H) Solve problems using data represented in dot plots|60220d05-29d0-4543-a79b-6c6763b31821|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-01-05 06:00:00
1b6a860f-cc28-44ab-9d9f-1dcb075f0205|12/17/2025 16:20|12/17/2025 16:20|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"||79b85cd3-4edc-4cd3-b48f-c1bf223d43e0|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-01-05 06:00:00
1b6a860f-cc28-44ab-9d9f-1dcb075f0205|12/17/2025 16:20|12/17/2025 16:20|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"||60220d05-29d0-4543-a79b-6c6763b31821|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-01-05 06:00:00
0ca70515-85ef-4027-9edb-430ffdfef190|12/19/2025 16:20|12/19/2025 16:21|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1||6.10(A) Model and solve one-variable, one-step equations, 7.3B Write equations to represent proportional relationships|79b85cd3-4edc-4cd3-b48f-c1bf223d43e0|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-01-05 06:00:00
0ca70515-85ef-4027-9edb-430ffdfef190|12/19/2025 16:20|12/19/2025 16:21|30|ONLINE|COMPLETED|Kettlewick - 9th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Kettlewick|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1||6.10(A) Model and solve one-variable, one-step equations, 7.3B Write equations to represent proportional relationships|60220d05-29d0-4543-a79b-6c6763b31821|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|9|6373/193 - Algebra I-[02C]|Algebra I|2026-01-05 06:00:00
5d1e5d79-5b33-4637-9c74-25beafe5c898|12/03/2025 16:20|12/03/2025 16:20|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|||f3eb2cbb-492e-4a29-8ddc-20e48bc263d5|ACCEPTED|1|12/03/2025 16:25|12/03/2025 16:48|23.0|8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-01-05 06:00:00
5d1e5d79-5b33-4637-9c74-25beafe5c898|12/03/2025 16:20|12/03/2025 16:20|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|||a7832fcc-8472-420f-945d-4d3e9d70c8c8|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-01-05 06:00:00
6cb0e14b-69ef-4998-8326-904c0a37f947|12/05/2025 16:20|12/05/2025 16:22|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|||f3eb2cbb-492e-4a29-8ddc-20e48bc263d5|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-01-05 06:00:00
6cb0e14b-69ef-4998-8326-904c0a37f947|12/05/2025 16:20|12/05/2025 16:22|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|2|0|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|||a7832fcc-8472-420f-945d-4d3e9d70c8c8|ACCEPTED|1||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-01-05 06:00:00
779a800a-e42f-42c9-bb0a-01ef4a14e167|12/10/2025 16:20|12/10/2025 16:20|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1||7.3B Write equations to represent proportional relationships, 7.6(H) Solve problems using data represented in dot plots|f3eb2cbb-492e-4a29-8ddc-20e48bc263d5|ACCEPTED|1|12/10/2025 16:27|12/10/2025 16:50|23.0|8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-01-05 06:00:00
779a800a-e42f-42c9-bb0a-01ef4a14e167|12/10/2025 16:20|12/10/2025 16:20|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1||7.3B Write equations to represent proportional relationships, 7.6(H) Solve problems using data represented in dot plots|a7832fcc-8472-420f-945d-4d3e9d70c8c8|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-01-05 06:00:00
3179b9ac-b414-40af-bc1d-dd7a536338e9|12/19/2025 16:20|12/19/2025 16:18|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"||f3eb2cbb-492e-4a29-8ddc-20e48bc263d5|NO_SHOW|0||||8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-01-05 06:00:00
3179b9ac-b414-40af-bc1d-dd7a536338e9|12/19/2025 16:20|12/19/2025 16:18|30|ONLINE|COMPLETED|Kettlewick - 6th Grade - 4:20pm|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|1b185e7a-5ee0-46fd-b829-31dc6a7e7c86|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"||a7832fcc-8472-420f-945d-4d3e9d70c8c8|ACCEPTED|1|12/19/2025 16:20|12/19/2025 16:49|29.0|8d775c6b-1c89-4614-9e3b-7e6f780c467c|Kettlewick North Intermediate School|6|6025/298 - Math 6-[08B]|Math 6|2026-01-05 06:00:00
